"No.","Time","Source","Destination","Protocol","Length","Info"
"9352","90.281826","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#90] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3420000 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9353","90.281884","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#91] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3421456 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9354","90.287203","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3421456 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9355","90.287203","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3422912 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9356","90.287203","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3424368 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9357","90.287203","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3425824 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9358","90.287203","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3427280 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9359","90.287203","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3428736 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9360","90.287345","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#92] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3422912 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9361","90.287448","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#93] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3424368 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9362","90.287490","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#94] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3425824 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9363","90.287512","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#95] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3427280 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9364","90.287551","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#96] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3428736 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9365","90.287572","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#97] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9366","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=2700736 Ack=1062 Win=148480 Len=1456"
"9367","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [ACK] Seq=2702192 Ack=1062 Win=148480 Len=1456"
"9368","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=2703648 Ack=1062 Win=148480 Len=1456"
"9369","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [ACK] Seq=2705104 Ack=1062 Win=148480 Len=1456"
"9370","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=2706560 Ack=1062 Win=148480 Len=1456"
"9371","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [ACK] Seq=2708016 Ack=1062 Win=148480 Len=1456"
"9372","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=2709472 Ack=1062 Win=148480 Len=1456"
"9373","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [ACK] Seq=2710928 Ack=1062 Win=148480 Len=1456"
"9374","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Spurious Retransmission] 443  >  64213 [PSH, ACK] Seq=2712384 Ack=1062 Win=148480 Len=1456"
"9375","90.327916","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3422912 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9376","90.328190","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#98] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2700736 SRE=2702192 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9377","90.328213","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3424368 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9378","90.328297","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#99] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2702192 SRE=2703648 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9379","90.328400","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#100] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2703648 SRE=2705104 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9380","90.328452","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#101] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2705104 SRE=2706560 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9381","90.328514","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#102] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2706560 SRE=2708016 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9382","90.328572","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#103] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2708016 SRE=2709472 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9383","90.328638","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#104] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2709472 SRE=2710928 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9384","90.328697","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#105] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2710928 SRE=2712384 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9385","90.328756","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#106] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=2712384 SRE=2713840 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9386","90.328820","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#107] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3422912 SRE=3424368 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9387","90.328899","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#108] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3424368 SRE=3425824 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9388","90.335314","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3425824 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9389","90.335314","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3427280 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9390","90.335314","146.75.58.248","192.168.0.10","TCP","1510","[TCP Retransmission] 443  >  64213 [PSH, ACK] Seq=3428736 Ack=1062 Win=148480 Len=1456"
"9391","90.335314","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3430192 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9392","90.335314","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3431648 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9393","90.335314","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3433104 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9394","90.335314","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3434560 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9395","90.335314","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3436016 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9396","90.335314","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3437472 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9397","90.335314","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3438928 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9398","90.335681","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#109] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3425824 SRE=3427280 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9399","90.335773","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#110] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3427280 SRE=3428736 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9400","90.335894","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3440384 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9401","90.335899","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#111] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3428736 SRE=3430192 SLE=3319536 SRE=3430192 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9402","90.336003","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#112] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3431648 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9403","90.336098","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#113] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3433104 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9404","90.336178","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#114] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3434560 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9405","90.336263","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#115] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3436016 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9406","90.336326","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#116] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3437472 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9407","90.336391","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#117] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3438928 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9408","90.336490","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#118] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3440384 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9409","90.336654","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#119] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3441840 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9410","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3441840 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9411","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3443296 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9412","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3444752 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9413","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3446208 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9414","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3447664 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9415","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3449120 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9416","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3450576 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9417","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3452032 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9418","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [ACK] Seq=3453488 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9419","90.342146","146.75.58.248","192.168.0.10","TCP","1510","443  >  64213 [PSH, ACK] Seq=3454944 Ack=1062 Win=148480 Len=1456 [TCP segment of a reassembled PDU]"
"9420","90.342474","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#120] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3443296 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9421","90.342519","146.75.58.248","192.168.0.10","TLSv1.2","1510","Encrypted Alert, Ignored Unknown Record"
"9422","90.342603","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#121] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3444752 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9423","90.342675","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#122] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3446208 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9424","90.342743","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#123] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3447664 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9425","90.342787","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#124] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3449120 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9426","90.342834","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#125] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3450576 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9427","90.342881","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#126] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3452032 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9428","90.342923","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#127] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3453488 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9429","90.342962","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#128] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3454944 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9430","90.343002","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#129] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3456400 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9431","90.343043","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#130] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3457856 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9432","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9433","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9434","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9435","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9436","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9437","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9438","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9439","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9440","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9441","90.382292","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9442","90.382503","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#131] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3459312 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9443","90.382578","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#132] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3460768 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9444","90.382629","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#133] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3462224 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9445","90.382640","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9446","90.382652","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#134] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3463680 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9447","90.382715","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#135] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3465136 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9448","90.382751","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#136] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3466592 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9449","90.382773","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#137] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3468048 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9450","90.382812","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#138] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3469504 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9451","90.382833","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#139] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3470960 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9452","90.382880","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#140] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3472416 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9453","90.382911","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#141] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3473872 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9454","90.389138","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3431648 Ack=1062 Win=148480 Len=1456[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"9455","90.389138","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3433104 Ack=1062 Win=148480 Len=1456[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"9456","90.389138","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [PSH, ACK] Seq=3434560 Ack=1062 Win=148480 Len=1456[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"9457","90.389138","146.75.58.248","192.168.0.10","TCP","1510","[TCP Out-Of-Order] 443  >  64213 [ACK] Seq=3436016 Ack=1062 Win=148480 Len=1456[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"9458","90.389138","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9459","90.389138","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9460","90.389138","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9461","90.389138","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9462","90.389138","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9463","90.389138","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9464","90.389291","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#142] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3431648 SRE=3433104 SLE=3319536 SRE=3473872 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9465","90.389332","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#143] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3433104 SRE=3434560 SLE=3319536 SRE=3473872 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9466","90.389363","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#144] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3434560 SRE=3436016 SLE=3319536 SRE=3473872 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9467","90.389380","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#145] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3436016 SRE=3437472 SLE=3319536 SRE=3473872 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120"
"9468","90.389408","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#146] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3475328 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9469","90.389425","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#147] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3476784 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9470","90.389447","192.168.0.10","146.75.58.248","TCP","90","[TCP Dup ACK 9197#148] 64213  >  443 [ACK] Seq=1062 Ack=3252560 Win=525568 Len=0 SLE=3319536 SRE=3478240 SLE=3307888 SRE=3318080 SLE=3265664 SRE=3267120 SLE=3262752 SRE=3264208"
"9471","90.389457","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9472","90.389457","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9473","90.389457","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
"9474","90.389457","146.75.58.248","192.168.0.10","TLSv1.2","1510","Ignored Unknown Record"
